Repository name,Repository owner,Pull Request metrics
freeCodeCamp,freeCodeCamp,"[{'Files count': 2, 'Additions': 100, 'Deletions': 1, 'Description length': 0, 'Interactions': 3, 'Comments': 2, 'Analysis time (hours)': 57.551944444444445}, {'Files count': 10, 'Additions': 122, 'Deletions': 106, 'Description length': 0, 'Interactions': 1, 'Comments': 0, 'Analysis time (hours)': 0.0016666666666666668}, {'Files count': 2, 'Additions': 51, 'Deletions': 42, 'Description length': 105, 'Interactions': 1, 'Comments': 0, 'Analysis time (hours)': 491.89694444444444}, {'Files count': 38, 'Additions': 61466, 'Deletions': 34, 'Description length': 0, 'Interactions': 2, 'Comments': 0, 'Analysis time (hours)': 0.023055555555555555}, {'Files count': 76, 'Additions': 64419, 'Deletions': 3594, 'Description length': 0, 'Interactions': 2, 'Comments': 0, 'Analysis time (hours)': 0.004722222222222222}, {'Files count': 1, 'Additions': 2, 'Deletions': 2, 'Description length': 342, 'Interactions': 2, 'Comments': 0, 'Analysis time (hours)': 3.048888888888889}, {'Files count': 1, 'Additions': 2, 'Deletions': 2, 'Description length': 329, 'Interactions': 2, 'Comments': 1, 'Analysis time (hours)': 8.143888888888888}, {'Files count': 10, 'Additions': 461, 'Deletions': 433, 'Description length': 120, 'Interactions': 1, 'Comments': 0, 'Analysis time (hours)': 1.3463888888888889}, {'Files count': 10, 'Additions': 461, 'Deletions': 433, 'Description length': 104, 'Interactions': 2, 'Comments': 0, 'Analysis time (hours)': 0.02638888888888889}, {'Files count': 1, 'Additions': 3, 'Deletions': 3, 'Description length': 0, 'Interactions': 2, 'Comments': 1, 'Analysis time (hours)': 13.5425}, {'Files count': 1, 'Additions': 4, 'Deletions': 4, 'Description length': 335, 'Interactions': 2, 'Comments': 1, 'Analysis time (hours)': 10.687222222222223}, {'Files count': 2, 'Additions': 9, 'Deletions': 8, 'Description length': 102, 'Interactions': 2, 'Comments': 0, 'Analysis time (hours)': 0.09805555555555556}, {'Files count': 2, 'Additions': 27, 'Deletions': 9, 'Description length': 0, 'Interactions': 2, 'Comments': 0, 'Analysis time (hours)': 0.011111111111111112}, {'Files count': 1, 'Additions': 2, 'Deletions': 2, 'Description length': 10, 'Interactions': 1, 'Comments': 0, 'Analysis time (hours)': 0.035555555555555556}, {'Files count': 1, 'Additions': 1, 'Deletions': 1, 'Description length': 37, 'Interactions': 2, 'Comments': 0, 'Analysis time (hours)': 0.017777777777777778}, {'Files count': 2, 'Additions': 86, 'Deletions': 6, 'Description length': 0, 'Interactions': 1, 'Comments': 0, 'Analysis time (hours)': 0.0016666666666666668}, {'Files count': 413, 'Additions': 84485, 'Deletions': 194, 'Description length': 63, 'Interactions': 1, 'Comments': 1, 'Analysis time (hours)': 2.747777777777778}, {'Files count': 424, 'Additions': 84661, 'Deletions': 295, 'Description length': 0, 'Interactions': 2, 'Comments': 0, 'Analysis time (hours)': 2.0630555555555556}, {'Files count': 4, 'Additions': 38, 'Deletions': 39, 'Description length': 0, 'Interactions': 1, 'Comments': 0, 'Analysis time (hours)': 0.6558333333333334}, {'Files count': 413, 'Additions': 84485, 'Deletions': 194, 'Description length': 43, 'Interactions': 2, 'Comments': 0, 'Analysis time (hours)': 1.2627777777777778}, {'Files count': 424, 'Additions': 84661, 'Deletions': 295, 'Description length': 0, 'Interactions': 2, 'Comments': 0, 'Analysis time (hours)': 0.009722222222222222}, {'Files count': 1, 'Additions': 3, 'Deletions': 2, 'Description length': 42, 'Interactions': 3, 'Comments': 1, 'Analysis time (hours)': 83.34472222222222}, {'Files count': 3, 'Additions': 5049, 'Deletions': 4, 'Description length': 939, 'Interactions': 1, 'Comments': 1, 'Analysis time (hours)': 70.86194444444445}, {'Files count': 1, 'Additions': 2, 'Deletions': 1, 'Description length': 65, 'Interactions': 2, 'Comments': 0, 'Analysis time (hours)': 70.84583333333333}, {'Files count': 12, 'Additions': 5241, 'Deletions': 96, 'Description length': 148, 'Interactions': 3, 'Comments': 2, 'Analysis time (hours)': 0.5991666666666666}, {'Files count': 19, 'Additions': 1096, 'Deletions': 853, 'Description length': 28, 'Interactions': 2, 'Comments': 0, 'Analysis time (hours)': 0.6141666666666666}, {'Files count': 1, 'Additions': 2, 'Deletions': 2, 'Description length': 897, 'Interactions': 1, 'Comments': 0, 'Analysis time (hours)': 97.915}, {'Files count': 32, 'Additions': 1386, 'Deletions': 596, 'Description length': 22, 'Interactions': 2, 'Comments': 0, 'Analysis time (hours)': 0.06444444444444444}, {'Files count': 4, 'Additions': 186, 'Deletions': 101, 'Description length': 0, 'Interactions': 2, 'Comments': 0, 'Analysis time (hours)': 0.009444444444444445}, {'Files count': 4, 'Additions': 30, 'Deletions': 32, 'Description length': 144, 'Interactions': 2, 'Comments': 1, 'Analysis time (hours)': 0.39}, {'Files count': 1, 'Additions': 1, 'Deletions': 1, 'Description length': 0, 'Interactions': 2, 'Comments': 0, 'Analysis time (hours)': 0.021111111111111112}, {'Files count': 1, 'Additions': 2, 'Deletions': 2, 'Description length': 313, 'Interactions': 2, 'Comments': 1, 'Analysis time (hours)': 3.3716666666666666}, {'Files count': 1, 'Additions': 36, 'Deletions': 0, 'Description length': 546, 'Interactions': 2, 'Comments': 2, 'Analysis time (hours)': 190.07805555555555}, {'Files count': 1, 'Additions': 20, 'Deletions': 0, 'Description length': 453, 'Interactions': 3, 'Comments': 5, 'Analysis time (hours)': 189.29333333333332}, {'Files count': 1, 'Additions': 2, 'Deletions': 2, 'Description length': 0, 'Interactions': 2, 'Comments': 0, 'Analysis time (hours)': 0.06166666666666667}, {'Files count': 3, 'Additions': 19, 'Deletions': 22, 'Description length': 111, 'Interactions': 2, 'Comments': 0, 'Analysis time (hours)': 0.11083333333333334}, {'Files count': 1, 'Additions': 4, 'Deletions': 0, 'Description length': 0, 'Interactions': 2, 'Comments': 0, 'Analysis time (hours)': 23.82638888888889}, {'Files count': 2, 'Additions': 57, 'Deletions': 41, 'Description length': 0, 'Interactions': 2, 'Comments': 0, 'Analysis time (hours)': 0.5708333333333333}, {'Files count': 3, 'Additions': 5, 'Deletions': 3, 'Description length': 8, 'Interactions': 2, 'Comments': 0, 'Analysis time (hours)': 0.029722222222222223}, {'Files count': 4, 'Additions': 45, 'Deletions': 2, 'Description length': 27, 'Interactions': 2, 'Comments': 0, 'Analysis time (hours)': 0.058055555555555555}, {'Files count': 3, 'Additions': 6, 'Deletions': 5, 'Description length': 0, 'Interactions': 2, 'Comments': 0, 'Analysis time (hours)': 0.03027777777777778}, {'Files count': 1, 'Additions': 5, 'Deletions': 2, 'Description length': 123, 'Interactions': 1, 'Comments': 0, 'Analysis time (hours)': 2.370833333333333}, {'Files count': 1, 'Additions': 3, 'Deletions': 0, 'Description length': 0, 'Interactions': 2, 'Comments': 2, 'Analysis time (hours)': 36.24916666666667}, {'Files count': 1, 'Additions': 1, 'Deletions': 1, 'Description length': 39, 'Interactions': 2, 'Comments': 0, 'Analysis time (hours)': 3.7283333333333335}, {'Files count': 38, 'Additions': 31802, 'Deletions': 146, 'Description length': 37, 'Interactions': 2, 'Comments': 0, 'Analysis time (hours)': 0.01638888888888889}, {'Files count': 5, 'Additions': 547, 'Deletions': 89, 'Description length': 202, 'Interactions': 2, 'Comments': 0, 'Analysis time (hours)': 49.01972222222222}, {'Files count': 1, 'Additions': 280, 'Deletions': 0, 'Description length': 311, 'Interactions': 2, 'Comments': 0, 'Analysis time (hours)': 80.41}, {'Files count': 1, 'Additions': 1, 'Deletions': 1, 'Description length': 38, 'Interactions': 2, 'Comments': 0, 'Analysis time (hours)': 0.8161111111111111}, {'Files count': 1, 'Additions': 2, 'Deletions': 3, 'Description length': 58, 'Interactions': 2, 'Comments': 0, 'Analysis time (hours)': 10.222777777777777}, {'Files count': 1, 'Additions': 1, 'Deletions': 1, 'Description length': 0, 'Interactions': 2, 'Comments': 0, 'Analysis time (hours)': 33.405}, {'Files count': 4, 'Additions': 3071, 'Deletions': 1, 'Description length': 0, 'Interactions': 2, 'Comments': 2, 'Analysis time (hours)': 21.57611111111111}, {'Files count': 1, 'Additions': 6, 'Deletions': 6, 'Description length': 0, 'Interactions': 2, 'Comments': 0, 'Analysis time (hours)': 4.161111111111111}, {'Files count': 1, 'Additions': 49, 'Deletions': 33, 'Description length': 0, 'Interactions': 2, 'Comments': 2, 'Analysis time (hours)': 46.58583333333333}, {'Files count': 1, 'Additions': 49, 'Deletions': 33, 'Description length': 35, 'Interactions': 2, 'Comments': 0, 'Analysis time (hours)': 5.734166666666667}, {'Files count': 1, 'Additions': 2, 'Deletions': 2, 'Description length': 63, 'Interactions': 2, 'Comments': 2, 'Analysis time (hours)': 17.316111111111113}, {'Files count': 1, 'Additions': 10, 'Deletions': 9, 'Description length': 0, 'Interactions': 2, 'Comments': 0, 'Analysis time (hours)': 3.5055555555555555}, {'Files count': 24, 'Additions': 823, 'Deletions': 588, 'Description length': 0, 'Interactions': 2, 'Comments': 0, 'Analysis time (hours)': 0.0011111111111111111}, {'Files count': 1, 'Additions': 16, 'Deletions': 2, 'Description length': 0, 'Interactions': 2, 'Comments': 0, 'Analysis time (hours)': 5.635277777777778}, {'Files count': 1, 'Additions': 4, 'Deletions': 2, 'Description length': 144, 'Interactions': 2, 'Comments': 0, 'Analysis time (hours)': 0.6852777777777778}, {'Files count': 1, 'Additions': 1, 'Deletions': 1, 'Description length': 0, 'Interactions': 2, 'Comments': 0, 'Analysis time (hours)': 0.3055555555555556}, {'Files count': 2, 'Additions': 14, 'Deletions': 2, 'Description length': 22, 'Interactions': 1, 'Comments': 0, 'Analysis time (hours)': 14.526666666666667}, {'Files count': 1, 'Additions': 1, 'Deletions': 1, 'Description length': 0, 'Interactions': 2, 'Comments': 0, 'Analysis time (hours)': 8.325277777777778}, {'Files count': 1, 'Additions': 8, 'Deletions': 8, 'Description length': 0, 'Interactions': 2, 'Comments': 0, 'Analysis time (hours)': 27.980555555555554}, {'Files count': 12, 'Additions': 164, 'Deletions': 152, 'Description length': 0, 'Interactions': 1, 'Comments': 0, 'Analysis time (hours)': 1.6755555555555555}, {'Files count': 7, 'Additions': 28, 'Deletions': 2, 'Description length': 49, 'Interactions': 2, 'Comments': 0, 'Analysis time (hours)': 3.1930555555555555}, {'Files count': 1, 'Additions': 2, 'Deletions': 2, 'Description length': 0, 'Interactions': 3, 'Comments': 0, 'Analysis time (hours)': 5.63}, {'Files count': 1, 'Additions': 25, 'Deletions': 1, 'Description length': 237, 'Interactions': 2, 'Comments': 2, 'Analysis time (hours)': 13.180833333333334}, {'Files count': 1, 'Additions': 1, 'Deletions': 1, 'Description length': 76, 'Interactions': 2, 'Comments': 0, 'Analysis time (hours)': 52.071666666666665}, {'Files count': 1, 'Additions': 1, 'Deletions': 0, 'Description length': 137, 'Interactions': 2, 'Comments': 0, 'Analysis time (hours)': 37.32805555555556}, {'Files count': 1, 'Additions': 30, 'Deletions': 7, 'Description length': 157, 'Interactions': 3, 'Comments': 4, 'Analysis time (hours)': 133.48722222222221}, {'Files count': 62, 'Additions': 399, 'Deletions': 257, 'Description length': 21, 'Interactions': 2, 'Comments': 0, 'Analysis time (hours)': 0.008888888888888889}, {'Files count': 1, 'Additions': 1, 'Deletions': 0, 'Description length': 252, 'Interactions': 2, 'Comments': 0, 'Analysis time (hours)': 0.05472222222222222}, {'Files count': 1, 'Additions': 3, 'Deletions': 3, 'Description length': 169, 'Interactions': 3, 'Comments': 4, 'Analysis time (hours)': 30.516666666666666}, {'Files count': 1, 'Additions': 2, 'Deletions': 0, 'Description length': 17, 'Interactions': 1, 'Comments': 1, 'Analysis time (hours)': 7.940833333333333}, {'Files count': 44, 'Additions': 4835, 'Deletions': 892, 'Description length': 34, 'Interactions': 2, 'Comments': 0, 'Analysis time (hours)': 0.3736111111111111}, {'Files count': 1, 'Additions': 1, 'Deletions': 1, 'Description length': 85, 'Interactions': 4, 'Comments': 1, 'Analysis time (hours)': 26.233888888888888}, {'Files count': 1, 'Additions': 5, 'Deletions': 5, 'Description length': 71, 'Interactions': 2, 'Comments': 1, 'Analysis time (hours)': 12.098333333333333}, {'Files count': 12, 'Additions': 572, 'Deletions': 461, 'Description length': 208, 'Interactions': 1, 'Comments': 0, 'Analysis time (hours)': 13.526666666666667}, {'Files count': 1, 'Additions': 2, 'Deletions': 2, 'Description length': 99, 'Interactions': 2, 'Comments': 0, 'Analysis time (hours)': 10.304722222222223}, {'Files count': 1, 'Additions': 4, 'Deletions': 0, 'Description length': 10, 'Interactions': 2, 'Comments': 0, 'Analysis time (hours)': 8.456111111111111}, {'Files count': 1, 'Additions': 1, 'Deletions': 1, 'Description length': 82, 'Interactions': 2, 'Comments': 0, 'Analysis time (hours)': 7.186388888888889}, {'Files count': 12, 'Additions': 577, 'Deletions': 462, 'Description length': 88, 'Interactions': 2, 'Comments': 0, 'Analysis time (hours)': 0.3194444444444444}, {'Files count': 1, 'Additions': 1, 'Deletions': 0, 'Description length': 54, 'Interactions': 3, 'Comments': 5, 'Analysis time (hours)': 30.83388888888889}, {'Files count': 2, 'Additions': 11, 'Deletions': 5, 'Description length': 17, 'Interactions': 3, 'Comments': 1, 'Analysis time (hours)': 14.481944444444444}, {'Files count': 3, 'Additions': 29, 'Deletions': 12, 'Description length': 142, 'Interactions': 3, 'Comments': 0, 'Analysis time (hours)': 6.705}, {'Files count': 1, 'Additions': 1, 'Deletions': 5, 'Description length': 0, 'Interactions': 1, 'Comments': 0, 'Analysis time (hours)': 0.0019444444444444444}, {'Files count': 1, 'Additions': 6, 'Deletions': 2, 'Description length': 94, 'Interactions': 0, 'Comments': 1, 'Analysis time (hours)': 2.712222222222222}, {'Files count': 3, 'Additions': 17, 'Deletions': 9, 'Description length': 106, 'Interactions': 3, 'Comments': 1, 'Analysis time (hours)': 13.790277777777778}, {'Files count': 2, 'Additions': 249, 'Deletions': 11, 'Description length': 542, 'Interactions': 1, 'Comments': 1, 'Analysis time (hours)': 12.031944444444445}, {'Files count': 796, 'Additions': 72, 'Deletions': 384111, 'Description length': 46, 'Interactions': 4, 'Comments': 5, 'Analysis time (hours)': 105.7575}, {'Files count': 1, 'Additions': 6, 'Deletions': 4, 'Description length': 141, 'Interactions': 3, 'Comments': 7, 'Analysis time (hours)': 75.84722222222223}, {'Files count': 1, 'Additions': 1, 'Deletions': 1, 'Description length': 80, 'Interactions': 1, 'Comments': 0, 'Analysis time (hours)': 0.3263888888888889}, {'Files count': 3, 'Additions': 19, 'Deletions': 4, 'Description length': 328, 'Interactions': 3, 'Comments': 1, 'Analysis time (hours)': 15.396944444444445}, {'Files count': 5, 'Additions': 34, 'Deletions': 11, 'Description length': 0, 'Interactions': 1, 'Comments': 3, 'Analysis time (hours)': 11.271666666666667}, {'Files count': 5, 'Additions': 34, 'Deletions': 11, 'Description length': 38, 'Interactions': 3, 'Comments': 2, 'Analysis time (hours)': 2.18}, {'Files count': 1, 'Additions': 1, 'Deletions': 2, 'Description length': 100, 'Interactions': 2, 'Comments': 0, 'Analysis time (hours)': 0.03722222222222222}, {'Files count': 1, 'Additions': 2, 'Deletions': 0, 'Description length': 0, 'Interactions': 1, 'Comments': 0, 'Analysis time (hours)': 0.009444444444444445}, {'Files count': 1, 'Additions': 2, 'Deletions': 2, 'Description length': 122, 'Interactions': 1, 'Comments': 2, 'Analysis time (hours)': 1.0675}, {'Files count': 1, 'Additions': 0, 'Deletions': 2, 'Description length': 159, 'Interactions': 1, 'Comments': 1, 'Analysis time (hours)': 1.1255555555555556}, {'Files count': 1, 'Additions': 11, 'Deletions': 11, 'Description length': 12, 'Interactions': 2, 'Comments': 17, 'Analysis time (hours)': 3.012777777777778}]"
